YYYYMMDD	Filter	Target
20191201	R	OJ287
20191201	R	OJ49
20191201	R	ON231
20191201	R	PKS0735+17
20191201	R	PKS2155-304
20191201	R	S4_0954+65
20191201	R	S5_0716+71
20191202	R	3C273
20191202	R	3C279
20191202	R	3C66A
20191202	R	4C29-45
20191202	R	4C71-07
20191202	R	AO0235+16
20191202	R	1ES2344+514
20191202	R	Mkn421
20191202	R	OJ248
20191202	R	OJ287
20191202	R	OJ49
20191202	R	ON231
20191202	R	PKS0735+17
20191202	R	S4_0954+65
20191202	R	S5_0716+71
20191203	R	3C66A
20191203	R	4C29-45
20191203	R	4C71-07
20191203	R	AO0235+16
20191203	R	1ES2344+514
20191203	R	Mkn421
20191203	R	OJ248
20191203	R	OJ287
20191203	R	OJ49
20191203	R	ON231
20191203	R	PKS0735+17
20191203	R	S4_0954+65
20191203	R	S5_0716+71
20191207	R	3C454-3
20191207	R	3C66A
20191207	R	4C29-45
20191207	R	4C71-07
20191207	R	AO0235+16
20191207	R	CTA102
20191207	R	1ES2344+514
20191207	R	BL-Lacertae
20191207	R	Mkn421
20191207	R	OJ248
20191207	R	OJ287
20191207	R	OJ49
20191207	R	ON231
20191207	R	PKS0735+17
20191207	R	S4_0954+65
20191207	R	S5_0716+71
20191208	R	3C371
20191208	R	3C454-3
20191208	R	4C29-45
20191208	R	4C71-07
20191208	R	CTA102
20191208	R	1ES2344+514
20191208	R	BL-Lacertae
20191208	R	Mkn421
20191208	R	OJ248
20191208	R	OJ287
20191208	R	OJ49
20191208	R	PKS0735+17
20191208	R	PKS2155-304
20191208	R	S4_0954+65
20191208	R	S5_0716+71
20191209	R	3C454-3
20191209	R	3C66A
20191209	R	4C71-07
20191209	R	AO0235+16
20191209	R	1ES2344+514
20191209	R	OJ248
20191209	R	OJ287
20191209	R	OJ49
20191209	R	PKS0735+17
20191209	R	S4_0954+65
20191209	R	S5_0716+71
20191210	R	3C273
20191210	R	3C454-3
20191210	R	3C66A
20191210	R	4C29-45
20191210	R	4C71-07
20191210	R	CTA102
20191210	R	1ES2344+514
20191210	R	BL-Lacertae
20191210	R	Mkn421
20191210	R	OJ248
20191210	R	OJ287
20191210	R	OJ49
20191210	R	ON231
20191210	R	PKS0735+17
20191210	R	S4_0954+65
20191210	R	S5_0716+71
20191211	R	3C273
20191211	R	3C279
20191211	R	3C66A
20191211	R	4C29-45
20191211	R	4C71-07
20191211	R	AO0235+16
20191211	R	1ES2344+514
20191211	R	Mkn421
20191211	R	OJ248
20191211	R	OJ287
20191211	R	OJ49
20191211	R	ON231
20191211	R	PKS0735+17
20191211	R	S4_0954+65
20191211	R	S5_0716+71
20191212	R	4C29-45
20191212	R	4C71-07
20191212	R	OJ248
20191212	R	OJ287
20191212	R	OJ49
20191212	R	PKS0735+17
20191212	R	S5_0716+71
20191213	R	3C371
20191213	R	3C454-3
20191213	R	3C66A
20191213	R	4C29-45
20191213	R	4C71-07
20191213	R	AO0235+16
20191213	R	CTA102
20191213	R	1ES2344+514
20191213	R	BL-Lacertae
20191213	R	OJ248
20191213	R	OJ287
20191213	R	OJ49
20191213	R	S5_0716+71
20191214	R	3C273
20191214	R	3C279
20191214	R	3C345
20191214	R	3C454-3
20191214	R	3C66A
20191214	R	4C29-45
20191214	R	4C38-41
20191214	R	4C71-07
20191214	R	AO0235+16
20191214	R	CTA102
20191214	R	1ES2344+514
20191214	R	BL-Lacertae
20191214	R	Mkn421
20191214	R	OJ248
20191214	R	OJ287
20191214	R	ON231
20191214	R	PKS2155-304
20191214	R	S4_0954+65
20191214	R	S5_0716+71
20191215	R	3C273
20191215	R	3C454-3
20191215	R	3C66A
20191215	R	4C29-45
20191215	R	4C71-07
20191215	R	AO0235+16
20191215	R	CTA102
20191215	R	1ES2344+514
20191215	R	BL-Lacertae
20191215	R	Mkn421
20191215	R	OJ49
20191215	R	ON231
20191215	R	PKS0735+17
20191215	R	PKS2155-304
20191215	R	S4_0954+65
20191215	R	S5_0716+71
20191216	R	3C273
20191216	R	3C279
20191216	R	3C454-3
20191216	R	3C66A
20191216	R	4C29-45
20191216	R	4C71-07
20191216	R	CTA102
20191216	R	1ES2344+514
20191216	R	BL-Lacertae
20191216	R	Mkn421
20191216	R	OJ248
20191216	R	OJ49
20191216	R	ON231
20191216	R	PKS0735+17
20191216	R	S4_0954+65
20191216	R	S5_0716+71
20191217	R	3C273
20191217	R	3C279
20191217	R	3C454-3
20191217	R	3C66A
20191217	R	4C29-45
20191217	R	4C71-07
20191217	R	AO0235+16
20191217	R	CTA102
20191217	R	1ES2344+514
20191217	R	PKS1510-08
20191217	R	BL-Lacertae
20191217	R	Mkn421
20191217	R	OJ248
20191217	R	OJ287
20191217	R	OJ49
20191217	R	ON231
20191217	R	PKS0735+17
20191217	R	S4_0954+65
20191217	R	S5_0716+71
20191218	R	3C454-3
20191218	R	3C66A
20191218	R	4C29-45
20191218	R	4C71-07
20191218	R	AO0235+16
20191218	R	CTA102
20191218	R	1ES2344+514
20191218	R	BL-Lacertae
20191218	R	OJ248
20191218	R	OJ287
20191218	R	OJ49
20191218	R	ON231
20191218	R	PKS0735+17
20191218	R	S5_0716+71
20191219	R	3C454-3
20191219	R	3C66A
20191219	R	AO0235+16
20191219	R	CTA102
20191219	R	1ES2344+514
20191219	R	BL-Lacertae
20191219	R	S5_0716+71
20191222	R	3C454-3
20191222	R	1ES2344+514
20191222	R	PKS0735+17
20191223	R	3C454-3
20191223	R	3C66A
20191223	R	AO0235+16
20191223	R	CTA102
20191223	R	1ES2344+514
20191223	R	BL-Lacertae
20191223	R	S4_0954+65
20191223	R	S5_0716+71
20191224	R	3C454-3
20191224	R	3C66A
20191224	R	AO0235+16
20191224	R	1ES2344+514
20191224	R	BL-Lacertae
20191224	R	PKS0735+17
20191224	R	S5_0716+71
20191231	R	3C66A
20191231	R	4C71-07
20191231	R	OJ49
20191231	R	PKS0735+17
20191231	R	S5_0716+71
20200101	R	3C454-3
20200101	R	3C66A
20200101	R	4C71-07
20200101	R	AO0235+16
20200101	R	1ES2344+514
20200101	R	Mkn421
20200101	R	OJ248
20200101	R	OJ287
20200101	R	OJ49
20200101	R	PKS0735+17
20200101	R	S4_0954+65
20200101	R	S5_0716+71
20200102	R	3C273
20200102	R	3C279
20200102	R	3C454-3
20200102	R	3C66A
20200102	R	4C29-45
20200102	R	4C71-07
20200102	R	AO0235+16
20200102	R	1ES2344+514
20200102	R	Mkn421
20200102	R	OJ248
20200102	R	OJ287
20200102	R	OJ49
20200102	R	ON231
20200102	R	PKS0735+17
20200102	R	S4_0954+65
20200102	R	S5_0716+71
20200103	R	3C273
20200103	R	3C279
20200103	R	3C454-3
20200103	R	3C66A
20200103	R	4C29-45
20200103	R	4C71-07
20200103	R	AO0235+16
20200103	R	DA406
20200103	R	1ES2344+514
20200103	R	Mkn421
20200103	R	OJ248
20200103	R	OJ287
20200103	R	OJ49
20200103	R	ON231
20200103	R	PKS0735+17
20200103	R	S4_0954+65
20200103	R	S5_0716+71
20200104	R	3C454-3
20200104	R	3C66A
20200104	R	4C71-07
20200104	R	AO0235+16
20200104	R	CTA102
20200104	R	1ES2344+514
20200104	R	BL-Lacertae
20200104	R	OJ248
20200104	R	OJ287
20200104	R	OJ49
20200104	R	PKS0735+17
20200104	R	S5_0716+71
20200105	R	3C454-3
20200105	R	3C66A
20200105	R	4C71-07
20200105	R	CTA102
20200105	R	1ES2344+514
20200105	R	BL-Lacertae
20200105	R	Mkn421
20200105	R	OJ248
20200105	R	OJ287
20200105	R	OJ49
20200105	R	PKS0735+17
20200105	R	S4_0954+65
20200105	R	S5_0716+71
20200106	R	4C71-07
20200106	R	Mkn421
20200106	R	OJ248
20200106	R	OJ287
20200106	R	OJ49
20200106	R	PKS0735+17
20200106	R	S4_0954+65
20200106	R	S5_0716+71
20200107	R	3C273
20200107	R	3C279
20200107	R	3C454-3
20200107	R	3C66A
20200107	R	4C29-45
20200107	R	4C71-07
20200107	R	AO0235+16
20200107	R	CTA102
20200107	R	1ES2344+514
20200107	R	BL-Lacertae
20200107	R	Mkn421
20200107	R	OJ248
20200107	R	OJ287
20200107	R	OJ49
20200107	R	ON231
20200107	R	PKS0735+17
20200107	R	S4_0954+65
20200107	R	S5_0716+71
20200108	R	3C273
20200108	R	3C279
20200108	R	3C454-3
20200108	R	3C66A
20200108	R	4C29-45
20200108	R	4C71-07
20200108	R	AO0235+16
20200108	R	CTA102
20200108	R	1ES2344+514
20200108	R	BL-Lacertae
20200108	R	Mkn421
20200108	R	OJ248
20200108	R	OJ287
20200108	R	OJ49
20200108	R	ON231
20200108	R	PKS0735+17
20200108	R	S4_0954+65
20200108	R	S5_0716+71
20200109	R	3C273
20200109	R	3C279
20200109	R	3C454-3
20200109	R	3C66A
20200109	R	4C29-45
20200109	R	4C71-07
20200109	R	AO0235+16
20200109	R	CTA102
20200109	R	1ES2344+514
20200109	R	BL-Lacertae
20200109	R	Mkn421
20200109	R	OJ248
20200109	R	OJ287
20200109	R	OJ49
20200109	R	ON231
20200109	R	PKS0735+17
20200109	R	S4_0954+65
20200109	R	S5_0716+71
20200111	R	3C273
20200111	R	3C279
20200111	R	3C345
20200111	R	3C66A
20200111	R	4C29-45
20200111	R	4C38-41
20200111	R	4C71-07
20200111	R	AO0235+16
20200111	R	DA406
20200111	R	PKS1510-08
20200111	R	Mkn421
20200111	R	Mkn501
20200111	R	OJ49
20200111	R	ON231
20200111	R	S4_0954+65
20200111	R	S5_0716+71
20200113	R	3C66A
20200113	R	4C71-07
20200113	R	AO0235+16
20200113	R	1ES2344+514
20200113	R	Mkn421
20200113	R	OJ248
20200113	R	OJ287
20200113	R	OJ49
20200113	R	PKS0735+17
20200113	R	S4_0954+65
20200113	R	S5_0716+71
20200114	R	3C273
20200114	R	3C279
20200114	R	3C345
20200114	R	3C66A
20200114	R	4C29-45
20200114	R	4C38-41
20200114	R	4C71-07
20200114	R	AO0235+16
20200114	R	DA406
20200114	R	1ES2344+514
20200114	R	PKS1510-08
20200114	R	Mkn421
20200114	R	Mkn501
20200114	R	OJ248
20200114	R	OJ287
20200114	R	OJ49
20200114	R	ON231
20200114	R	PKS0735+17
20200114	R	S4_0954+65
20200114	R	S5_0716+71
20200115	R	3C345
20200115	R	3C371
20200115	R	3C66A
20200115	R	4C29-45
20200115	R	4C38-41
20200115	R	4C51-37
20200115	R	4C71-07
20200115	R	AO0235+16
20200115	R	DA406
20200115	R	1ES2344+514
20200115	R	PKS1510-08
20200115	R	Mkn421
20200115	R	Mkn501
20200115	R	OJ248
20200115	R	OJ287
20200115	R	OJ49
20200115	R	ON231
20200115	R	PKS0735+17
20200115	R	S4_0954+65
20200115	R	S5_0716+71
20200116	R	3C345
20200116	R	3C454-3
20200116	R	3C66A
20200116	R	4C29-45
20200116	R	4C38-41
20200116	R	4C51-37
20200116	R	4C71-07
20200116	R	AO0235+16
20200116	R	CTA102
20200116	R	DA406
20200116	R	1ES2344+514
20200116	R	PKS1510-08
20200116	R	BL-Lacertae
20200116	R	Mkn421
20200116	R	Mkn501
20200116	R	OJ248
20200116	R	OJ287
20200116	R	OJ49
20200116	R	ON231
20200116	R	PKS0735+17
20200116	R	S4_0954+65
20200116	R	S5_0716+71
20200117	R	3C66A
20200117	R	4C71-07
20200117	R	AO0235+16
20200117	R	1ES2344+514
20200117	R	Mkn421
20200117	R	OJ248
20200117	R	OJ287
20200117	R	OJ49
20200117	R	PKS0735+17
20200117	R	S4_0954+65
20200117	R	S5_0716+71
20200118	R	3C66A
20200118	R	4C71-07
20200118	R	AO0235+16
20200118	R	1ES2344+514
20200118	R	OJ248
20200118	R	OJ287
20200118	R	OJ49
20200118	R	PKS0735+17
20200118	R	S5_0716+71
20200119	R	3C273
20200119	R	3C279
20200119	R	3C345
20200119	R	3C66A
20200119	R	4C29-45
20200119	R	4C38-41
20200119	R	4C51-37
20200119	R	4C71-07
20200119	R	AO0235+16
20200119	R	DA406
20200119	R	1ES2344+514
20200119	R	PKS1510-08
20200119	R	Mkn421
20200119	R	Mkn501
20200119	R	OJ248
20200119	R	OJ287
20200119	R	OJ49
20200119	R	ON231
20200119	R	PKS0735+17
20200119	R	S4_0954+65
20200119	R	S5_0716+71
20200120	R	3C273
20200120	R	3C279
20200120	R	3C66A
20200120	R	4C29-45
20200120	R	4C71-07
20200120	R	AO0235+16
20200120	R	DA406
20200120	R	1ES2344+514
20200120	R	PKS1510-08
20200120	R	Mkn421
20200120	R	OJ248
20200120	R	OJ287
20200120	R	OJ49
20200120	R	ON231
20200120	R	PKS0735+17
20200120	R	S4_0954+65
20200120	R	S5_0716+71
20200121	R	3C273
20200121	R	3C279
20200121	R	3C345
20200121	R	3C66A
20200121	R	4C29-45
20200121	R	4C38-41
20200121	R	4C51-37
20200121	R	4C71-07
20200121	R	AO0235+16
20200121	R	DA406
20200121	R	1ES2344+514
20200121	R	PKS1510-08
20200121	R	Mkn421
20200121	R	Mkn501
20200121	R	OJ248
20200121	R	OJ287
20200121	R	OJ49
20200121	R	ON231
20200121	R	PKS0735+17
20200121	R	S4_0954+65
20200121	R	S5_0716+71
20200122	R	3C66A
20200122	R	4C71-07
20200122	R	AO0235+16
20200122	R	OJ49
20200122	R	PKS0735+17
20200122	R	S5_0716+71
20200123	R	3C273
20200123	R	3C279
20200123	R	3C345
20200123	R	3C66A
20200123	R	4C29-45
20200123	R	4C38-41
20200123	R	4C71-07
20200123	R	AO0235+16
20200123	R	DA406
20200123	R	PKS1510-08
20200123	R	Mkn421
20200123	R	OJ248
20200123	R	OJ287
20200123	R	OJ49
20200123	R	ON231
20200123	R	PKS0735+17
20200123	R	S4_0954+65
20200123	R	S5_0716+71
20200129	R	3C273
20200129	R	3C279
20200129	R	4C29-45
20200129	R	4C38-41
20200129	R	4C71-07
20200129	R	DA406
20200129	R	PKS1510-08
20200129	R	Mkn421
20200129	R	OJ248
20200129	R	OJ287
20200129	R	ON231
20200129	R	S4_0954+65
20200129	R	S5_0716+71
20200130	R	3C273
20200130	R	3C279
20200130	R	3C345
20200130	R	3C371
20200130	R	3C66A
20200130	R	4C29-45
20200130	R	4C38-41
20200130	R	4C51-37
20200130	R	4C71-07
20200130	R	AO0235+16
20200130	R	DA406
20200130	R	1ES2344+514
20200130	R	PKS1510-08
20200130	R	Mkn421
20200130	R	Mkn501
20200130	R	OJ248
20200130	R	OJ287
20200130	R	OJ49
20200130	R	ON231
20200130	R	PKS0735+17
20200130	R	S4_0954+65
20200130	R	S5_0716+71
20200131	R	3C273
20200131	R	3C279
20200131	R	3C345
20200131	R	3C371
20200131	R	3C66A
20200131	R	4C29-45
20200131	R	4C38-41
20200131	R	4C51-37
20200131	R	4C71-07
20200131	R	AO0235+16
20200131	R	DA406
20200131	R	PKS1510-08
20200131	R	Mkn421
20200131	R	Mkn501
20200131	R	OJ248
20200131	R	OJ287
20200131	R	OJ49
20200131	R	ON231
20200131	R	PKS0735+17
20200131	R	S4_0954+65
20200131	R	S5_0716+71
20200201	R	3C273
20200201	R	3C279
20200201	R	3C345
20200201	R	3C371
20200201	R	3C66A
20200201	R	4C29-45
20200201	R	4C38-41
20200201	R	4C51-37
20200201	R	4C71-07
20200201	R	AO0235+16
20200201	R	DA406
20200201	R	1ES2344+514
20200201	R	PKS1510-08
20200201	R	Mkn421
20200201	R	Mkn501
20200201	R	OJ248
20200201	R	OJ287
20200201	R	OJ49
20200201	R	ON231
20200201	R	PKS0735+17
20200201	R	S4_0954+65
20200201	R	S5_0716+71
20200202	R	3C273
20200202	R	3C279
20200202	R	3C345
20200202	R	3C371
20200202	R	4C29-45
20200202	R	4C38-41
20200202	R	4C51-37
20200202	R	4C71-07
20200202	R	DA406
20200202	R	PKS1510-08
20200202	R	Mkn421
20200202	R	Mkn501
20200202	R	OJ248
20200202	R	OJ287
20200202	R	OJ49
20200202	R	ON231
20200202	R	PKS0735+17
20200202	R	S4_0954+65
20200202	R	S5_0716+71
20200203	R	3C273
20200203	R	3C279
20200203	R	3C345
20200203	R	3C371
20200203	R	4C29-45
20200203	R	4C38-41
20200203	R	4C51-37
20200203	R	4C71-07
20200203	R	DA406
20200203	R	PKS1510-08
20200203	R	Mkn421
20200203	R	Mkn501
20200203	R	OJ248
20200203	R	OJ287
20200203	R	OJ49
20200203	R	ON231
20200203	R	PKS0735+17
20200203	R	S4_0954+65
20200203	R	S5_0716+71
20200205	R	3C273
20200205	R	3C279
20200205	R	3C345
20200205	R	3C371
20200205	R	3C66A
20200205	R	4C29-45
20200205	R	4C38-41
20200205	R	4C51-37
20200205	R	4C71-07
20200205	R	AO0235+16
20200205	R	DA406
20200205	R	PKS1510-08
20200205	R	Mkn421
20200205	R	Mkn501
20200205	R	OJ248
20200205	R	OJ287
20200205	R	OJ49
20200205	R	ON231
20200205	R	PKS0735+17
20200205	R	S4_0954+65
20200205	R	S5_0716+71
20200206	R	3C66A
20200206	R	AO0235+16
20200207	R	3C66A
20200207	R	4C71-07
20200207	R	AO0235+16
20200207	R	1ES2344+514
20200207	R	OJ287
20200207	R	OJ49
20200207	R	S4_0954+65
20200207	R	S5_0716+71
20200208	R	3C273
20200208	R	3C279
20200208	R	4C29-45
20200208	R	4C71-07
20200208	R	Mkn421
20200208	R	ON231
20200208	R	S4_0954+65
20200208	R	S5_0716+71
20200209	R	3C273
20200209	R	3C279
20200209	R	3C345
20200209	R	3C371
20200209	R	3C66A
20200209	R	4C29-45
20200209	R	4C38-41
20200209	R	4C51-37
20200209	R	4C71-07
20200209	R	AO0235+16
20200209	R	DA406
20200209	R	PKS1510-08
20200209	R	Mkn421
20200209	R	Mkn501
20200209	R	ON231
20200209	R	PKS0735+17
20200209	R	S4_0954+65
20200209	R	S5_0716+71
20200212	R	3C345
20200212	R	3C371
20200212	R	4C29-45
20200212	R	4C38-41
20200212	R	4C51-37
20200212	R	4C71-07
20200212	R	DA406
20200212	R	PKS1510-08
20200212	R	Mkn421
20200212	R	Mkn501
20200212	R	OJ248
20200212	R	OJ287
20200212	R	OJ49
20200212	R	ON231
20200212	R	S4_0954+65
20200212	R	S5_0716+71
20200214	R	3C273
20200214	R	3C279
20200214	R	3C345
20200214	R	3C371
20200214	R	3C66A
20200214	R	4C29-45
20200214	R	4C38-41
20200214	R	4C51-37
20200214	R	4C71-07
20200214	R	AO0235+16
20200214	R	DA406
20200214	R	Mkn421
20200214	R	Mkn501
20200214	R	OJ248
20200214	R	OJ287
20200214	R	OJ49
20200214	R	ON231
20200214	R	S4_0954+65
20200214	R	S5_0716+71
20200215	R	3C273
20200215	R	3C279
20200215	R	3C345
20200215	R	3C371
20200215	R	3C66A
20200215	R	4C29-45
20200215	R	4C38-41
20200215	R	4C51-37
20200215	R	4C71-07
20200215	R	AO0235+16
20200215	R	DA406
20200215	R	Mkn421
20200215	R	Mkn501
20200215	R	OJ248
20200215	R	OJ287
20200215	R	OJ49
20200215	R	ON231
20200215	R	S4_0954+65
20200215	R	S5_0716+71
20200217	R	3C273
20200217	R	3C279
20200217	R	3C345
20200217	R	3C371
20200217	R	3C66A
20200217	R	4C29-45
20200217	R	4C38-41
20200217	R	4C51-37
20200217	R	4C71-07
20200217	R	AO0235+16
20200217	R	DA406
20200217	R	PKS1510-08
20200217	R	Mkn421
20200217	R	Mkn501
20200217	R	OJ248
20200217	R	OJ287
20200217	R	OJ49
20200217	R	ON231
20200217	R	S4_0954+65
20200217	R	S5_0716+71
20200218	R	3C273
20200218	R	3C279
20200218	R	3C345
20200218	R	3C371
20200218	R	3C66A
20200218	R	4C29-45
20200218	R	4C38-41
20200218	R	4C51-37
20200218	R	4C71-07
20200218	R	AO0235+16
20200218	R	DA406
20200218	R	PKS1510-08
20200218	R	Mkn421
20200218	R	Mkn501
20200218	R	OJ248
20200218	R	OJ287
20200218	R	OJ49
20200218	R	ON231
20200218	R	S4_0954+65
20200218	R	S5_0716+71
20200219	R	3C273
20200219	R	3C279
20200219	R	3C345
20200219	R	3C371
20200219	R	3C66A
20200219	R	4C29-45
20200219	R	4C38-41
20200219	R	4C51-37
20200219	R	4C71-07
20200219	R	AO0235+16
20200219	R	DA406
20200219	R	PKS1510-08
20200219	R	Mkn421
20200219	R	Mkn501
20200219	R	OJ248
20200219	R	OJ287
20200219	R	OJ49
20200219	R	ON231
20200219	R	S4_0954+65
20200219	R	S5_0716+71
20200220	R	3C273
20200220	R	3C279
20200220	R	3C345
20200220	R	3C371
20200220	R	3C66A
20200220	R	4C29-45
20200220	R	4C38-41
20200220	R	4C51-37
20200220	R	4C71-07
20200220	R	AO0235+16
20200220	R	DA406
20200220	R	PKS1510-08
20200220	R	Mkn421
20200220	R	Mkn501
20200220	R	OJ248
20200220	R	OJ287
20200220	R	OJ49
20200220	R	ON231
20200220	R	S4_0954+65
20200220	R	S5_0716+71
20200221	R	3C273
20200221	R	3C279
20200221	R	3C345
20200221	R	3C371
20200221	R	3C66A
20200221	R	4C29-45
20200221	R	4C38-41
20200221	R	4C51-37
20200221	R	4C71-07
20200221	R	AO0235+16
20200221	R	DA406
20200221	R	PKS1510-08
20200221	R	Mkn421
20200221	R	Mkn501
20200221	R	OJ248
20200221	R	OJ287
20200221	R	OJ49
20200221	R	ON231
20200221	R	S4_0954+65
20200221	R	S5_0716+71
20200222	R	3C273
20200222	R	3C279
20200222	R	3C345
20200222	R	3C371
20200222	R	3C66A
20200222	R	4C29-45
20200222	R	4C38-41
20200222	R	4C51-37
20200222	R	4C71-07
20200222	R	AO0235+16
20200222	R	DA406
20200222	R	PKS1510-08
20200222	R	Mkn421
20200222	R	Mkn501
20200222	R	OJ248
20200222	R	OJ287
20200222	R	OJ49
20200222	R	ON231
20200222	R	S4_0954+65
20200222	R	S5_0716+71
20200223	R	3C273
20200223	R	3C279
20200223	R	3C345
20200223	R	3C371
20200223	R	3C66A
20200223	R	4C38-41
20200223	R	4C51-37
20200223	R	AO0235+16
20200223	R	DA406
20200223	R	PKS1510-08
20200223	R	Mkn501
20200223	R	OJ248
20200223	R	OJ287
20200223	R	OJ49
20200223	R	ON231
20200223	R	S5_0716+71
20200224	R	3C273
20200224	R	3C279
20200224	R	3C345
20200224	R	4C29-45
20200224	R	4C38-41
20200224	R	4C51-37
20200224	R	4C71-07
20200224	R	DA406
20200224	R	PKS1510-08
20200224	R	Mkn421
20200224	R	Mkn501
20200224	R	OJ248
20200224	R	OJ287
20200224	R	OJ49
20200224	R	ON231
20200224	R	S4_0954+65
20200224	R	S5_0716+71
20200225	R	3C273
20200225	R	3C279
20200225	R	3C345
20200225	R	3C371
20200225	R	3C66A
20200225	R	4C29-45
20200225	R	4C38-41
20200225	R	4C51-37
20200225	R	4C71-07
20200225	R	DA406
20200225	R	PKS1510-08
20200225	R	Mkn421
20200225	R	Mkn501
20200225	R	OJ248
20200225	R	OJ287
20200225	R	OJ49
20200225	R	ON231
20200225	R	S4_0954+65
20200225	R	S5_0716+71
20200226	R	3C273
20200226	R	3C279
20200226	R	3C345
20200226	R	3C371
20200226	R	4C29-45
20200226	R	4C38-41
20200226	R	4C51-37
20200226	R	4C71-07
20200226	R	DA406
20200226	R	PKS1510-08
20200226	R	Mkn421
20200226	R	Mkn501
20200226	R	OJ248
20200226	R	OJ287
20200226	R	OJ49
20200226	R	ON231
20200226	R	S4_0954+65
20200226	R	S5_0716+71
20200227	R	3C273
20200227	R	3C279
20200227	R	3C345
20200227	R	4C29-45
20200227	R	4C38-41
20200227	R	4C71-07
20200227	R	DA406
20200227	R	PKS1510-08
20200227	R	Mkn421
20200227	R	OJ248
20200227	R	OJ287
20200227	R	OJ49
20200227	R	ON231
20200227	R	S4_0954+65
20200227	R	S5_0716+71
20200228	R	4C29-45
20200228	R	4C71-07
20200228	R	Mkn421
20200228	R	OJ248
20200228	R	OJ287
20200228	R	OJ49
20200228	R	ON231
20200228	R	S4_0954+65
20200228	R	S5_0716+71
20200301	R	3C273
20200301	R	3C279
20200301	R	3C345
20200301	R	3C371
20200301	R	4C29-45
20200301	R	4C38-41
20200301	R	4C51-37
20200301	R	4C71-07
20200301	R	DA406
20200301	R	PKS1510-08
20200301	R	Mkn421
20200301	R	Mkn501
20200301	R	OJ248
20200301	R	OJ287
20200301	R	ON231
20200301	R	S4_0954+65
20200301	R	S5_0716+71
20200302	R	3C273
20200302	R	3C279
20200302	R	3C345
20200302	R	3C371
20200302	R	3C66A
20200302	R	4C29-45
20200302	R	4C38-41
20200302	R	4C51-37
20200302	R	AO0235+16
20200302	R	DA406
20200302	R	PKS1510-08
20200302	R	Mkn421
20200302	R	Mkn501
20200302	R	OJ248
20200302	R	OJ287
20200302	R	OJ49
20200302	R	ON231
20200302	R	S5_0716+71
20200306	R	3C273
20200306	R	4C29-45
20200306	R	4C71-07
20200306	R	Mkn421
20200306	R	ON231
20200306	R	S4_0954+65
20200306	R	S5_0716+71
20200307	R	3C273
20200307	R	3C279
20200307	R	3C345
20200307	R	3C371
20200307	R	4C29-45
20200307	R	4C38-41
20200307	R	4C51-37
20200307	R	4C71-07
20200307	R	DA406
20200307	R	PKS1510-08
20200307	R	Mkn421
20200307	R	Mkn501
20200307	R	OJ49
20200307	R	ON231
20200307	R	S4_0954+65
20200308	R	3C66A
20200308	R	4C29-45
20200308	R	4C71-07
20200308	R	Mkn421
20200308	R	OJ248
20200308	R	OJ287
20200308	R	OJ49
20200308	R	S4_0954+65
20200308	R	S5_0716+71
20200315	R	3C66A
20200315	R	4C71-07
20200315	R	OJ248
20200315	R	OJ287
20200315	R	OJ49
20200315	R	S4_0954+65
20200315	R	S5_0716+71
20200316	R	3C66A
20200316	R	AO0235+16
20200319	R	3C273
20200319	R	3C279
20200319	R	4C29-45
20200319	R	4C71-07
20200319	R	DA406
20200319	R	PKS1510-08
20200319	R	Mkn421
20200319	R	ON231
20200319	R	S4_0954+65
20200320	R	3C273
20200320	R	3C279
20200320	R	3C345
20200320	R	4C29-45
20200320	R	4C38-41
20200320	R	4C51-37
20200320	R	4C71-07
20200320	R	DA406
20200320	R	PKS1510-08
20200320	R	Mkn421
20200320	R	Mkn501
20200320	R	OJ248
20200320	R	OJ287
20200320	R	ON231
20200320	R	S4_0954+65
20200320	R	S5_0716+71
20200321	R	3C273
20200321	R	3C279
20200321	R	3C345
20200321	R	4C29-45
20200321	R	4C38-41
20200321	R	4C51-37
20200321	R	4C71-07
20200321	R	DA406
20200321	R	PKS1510-08
20200321	R	Mkn421
20200321	R	Mkn501
20200321	R	OJ248
20200321	R	OJ287
20200321	R	OJ49
20200321	R	ON231
20200321	R	S4_0954+65
20200321	R	S5_0716+71
20200322	R	3C273
20200322	R	3C279
20200322	R	3C345
20200322	R	3C371
20200322	R	4C29-45
20200322	R	4C38-41
20200322	R	4C51-37
20200322	R	4C71-07
20200322	R	DA406
20200322	R	PKS1510-08
20200322	R	Mkn421
20200322	R	Mkn501
20200322	R	OJ248
20200322	R	OJ287
20200322	R	OJ49
20200322	R	ON231
20200322	R	S4_0954+65
20200322	R	S5_0716+71
20200323	R	3C273
20200323	R	3C279
20200323	R	4C29-45
20200323	R	PKS1510-08
20200323	R	Mkn421
20200323	R	ON231
20200324	R	3C273
20200324	R	3C279
20200324	R	3C345
20200324	R	3C371
20200324	R	4C29-45
20200324	R	4C38-41
20200324	R	4C51-37
20200324	R	4C71-07
20200324	R	DA406
20200324	R	PKS1510-08
20200324	R	Mkn421
20200324	R	Mkn501
20200324	R	OJ248
20200324	R	OJ287
20200324	R	OJ49
20200324	R	ON231
20200324	R	S4_0954+65
20200324	R	S5_0716+71
20200325	R	3C273
20200325	R	3C279
20200325	R	3C345
20200325	R	3C371
20200325	R	4C29-45
20200325	R	4C38-41
20200325	R	4C51-37
20200325	R	4C71-07
20200325	R	DA406
20200325	R	PKS1510-08
20200325	R	Mkn421
20200325	R	Mkn501
